CALENDAR_YEAR,LOCATION_ID,AGE_GROUP_PUBLIC,COUNTY,EXPERIENCING_HOMELESSNESS_CNT,geo_point
2018,CA-501,35-44,San Francisco,731,"37.7597150131, -122.693975573"
2018,CA-501,45-54,San Francisco,703,"37.7597150131, -122.693975573"
2018,CA-501,55-64,San Francisco,600,"37.7597150131, -122.693975573"
2018,CA-501,65+,San Francisco,224,"37.7597150131, -122.693975573"
2018,CA-501,Invalid,San Francisco,NULL,"37.7597150131, -122.693975573"
2018,CA-501,Under 18,San Francisco,1857,"37.7597150131, -122.693975573"
2018,CA-501,Unknown,San Francisco,56,"37.7597150131, -122.693975573"
2018,CA-502,18-24,Alameda,752,"37.6504930265, -121.917998966"
2018,CA-502,25-34,Alameda,951,"37.6504930265, -121.917998966"
2018,CA-502,35-44,Alameda,817,"37.6504930265, -121.917998966"
2018,CA-502,45-54,Alameda,902,"37.6504930265, -121.917998966"
2018,CA-502,55-64,Alameda,956,"37.6504930265, -121.917998966"
2018,CA-502,65+,Alameda,378,"37.6504930265, -121.917998966"
2018,CA-502,Invalid,Alameda,NULL,"37.6504930265, -121.917998966"
2018,CA-502,Under 18,Alameda,1718,"37.6504930265, -121.917998966"
2018,CA-502,Unknown,Alameda,NULL,"37.6504930265, -121.917998966"
2018,CA-503,18-24,Sacramento,1176,"38.4493208547, -121.344253814"
2018,CA-503,25-34,Sacramento,1617,"38.4493208547, -121.344253814"
2018,CA-503,35-44,Sacramento,1543,"38.4493208547, -121.344253814"
2018,CA-503,45-54,Sacramento,1658,"38.4493208547, -121.344253814"
2018,CA-503,55-64,Sacramento,1349,"38.4493208547, -121.344253814"
2018,CA-503,65+,Sacramento,363,"38.4493208547, -121.344253814"
2018,CA-503,Under 18,Sacramento,4003,"38.4493208547, -121.344253814"
2018,CA-503,Unknown,Sacramento,NULL,"38.4493208547, -121.344253814"
2018,CA-504,18-24,Sonoma,264,"38.525292575, -122.922544658"
2018,CA-504,25-34,Sonoma,420,"38.525292575, -122.922544658"
2018,CA-504,35-44,Sonoma,452,"38.525292575, -122.922544658"
2018,CA-504,45-54,Sonoma,457,"38.525292575, -122.922544658"
2018,CA-504,55-64,Sonoma,446,"38.525292575, -122.922544658"
2018,CA-504,65+,Sonoma,180,"38.525292575, -122.922544658"
2018,CA-504,Under 18,Sonoma,705,"38.525292575, -122.922544658"
2018,CA-504,Unknown,Sonoma,NULL,"38.525292575, -122.922544658"
2018,CA-505,18-24,Contra Costa,391,"37.9233794475, -121.951073113"
2018,CA-505,25-34,Contra Costa,948,"37.9233794475, -121.951073113"
2018,CA-505,35-44,Contra Costa,884,"37.9233794475, -121.951073113"
2018,CA-505,45-54,Contra Costa,944,"37.9233794475, -121.951073113"
2018,CA-505,55-64,Contra Costa,929,"37.9233794475, -121.951073113"
2018,CA-505,65+,Contra Costa,338,"37.9233794475, -121.951073113"
2018,CA-505,Under 18,Contra Costa,1113,"37.9233794475, -121.951073113"
2018,CA-505,Unknown,Contra Costa,NULL,"37.9233794475, -121.951073113"
2018,CA-506,18-24,"Monterey, San Benito Counties",153,NULL
2018,CA-506,25-34,"Monterey, San Benito Counties",380,NULL
2018,CA-506,35-44,"Monterey, San Benito Counties",347,NULL
2018,CA-506,45-54,"Monterey, San Benito Counties",316,NULL
2018,CA-506,55-64,"Monterey, San Benito Counties",335,NULL
2018,CA-506,65+,"Monterey, San Benito Counties",138,NULL
2018,CA-506,Invalid,"Monterey, San Benito Counties",NULL,NULL
2018,CA-506,Under 18,"Monterey, San Benito Counties",885,NULL
2018,CA-506,Unknown,"Monterey, San Benito Counties",NULL,NULL
2018,CA-507,18-24,Marin,77,"38.05518334, -122.748858563"
2018,CA-507,25-34,Marin,232,"38.05518334, -122.748858563"
2018,CA-507,35-44,Marin,211,"38.05518334, -122.748858563"
2018,CA-507,45-54,Marin,248,"38.05518334, -122.748858563"
2018,CA-507,55-64,Marin,226,"38.05518334, -122.748858563"
2018,CA-507,65+,Marin,105,"38.05518334, -122.748858563"
2018,CA-507,Under 18,Marin,254,"38.05518334, -122.748858563"
2018,CA-508,18-24,Santa Cruz,101,"37.0216059108, -122.009787403"
2018,CA-508,25-34,Santa Cruz,277,"37.0216059108, -122.009787403"
2018,CA-508,35-44,Santa Cruz,281,"37.0216059108, -122.009787403"
2018,CA-508,45-54,Santa Cruz,298,"37.0216059108, -122.009787403"
2018,CA-508,55-64,Santa Cruz,303,"37.0216059108, -122.009787403"
2018,CA-508,65+,Santa Cruz,124,"37.0216059108, -122.009787403"
2018,CA-508,Under 18,Santa Cruz,467,"37.0216059108, -122.009787403"
2018,CA-508,Unknown,Santa Cruz,47,"37.0216059108, -122.009787403"
2018,CA-509,18-24,Mendocino,60,"39.4336238198, -123.431553907"
2018,CA-509,25-34,Mendocino,96,"39.4336238198, -123.431553907"
2018,CA-509,35-44,Mendocino,103,"39.4336238198, -123.431553907"
2018,CA-509,45-54,Mendocino,105,"39.4336238198, -123.431553907"
2018,CA-509,55-64,Mendocino,101,"39.4336238198, -123.431553907"
2018,CA-509,65+,Mendocino,38,"39.4336238198, -123.431553907"
2018,CA-509,Under 18,Mendocino,64,"39.4336238198, -123.431553907"
2018,CA-509,Unknown,Mendocino,21,"39.4336238198, -123.431553907"
2018,CA-510,18-24,Stanislaus,522,"37.5591374435, -120.997682895"
2018,CA-510,25-34,Stanislaus,1044,"37.5591374435, -120.997682895"
2018,CA-510,35-44,Stanislaus,916,"37.5591374435, -120.997682895"
2018,CA-510,45-54,Stanislaus,732,"37.5591374435, -120.997682895"
2018,CA-510,55-64,Stanislaus,571,"37.5591374435, -120.997682895"
2018,CA-510,65+,Stanislaus,168,"37.5591374435, -120.997682895"
2018,CA-510,Under 18,Stanislaus,2195,"37.5591374435, -120.997682895"
2018,CA-510,Unknown,Stanislaus,NULL,"37.5591374435, -120.997682895"
2018,CA-511,18-24,San Joaquin,789,"37.9347459676, -121.271403235"
2018,CA-511,25-34,San Joaquin,1507,"37.9347459676, -121.271403235"
2018,CA-511,35-44,San Joaquin,1114,"37.9347459676, -121.271403235"
2018,CA-511,45-54,San Joaquin,824,"37.9347459676, -121.271403235"
2018,CA-511,55-64,San Joaquin,609,"37.9347459676, -121.271403235"
2018,CA-511,65+,San Joaquin,201,"37.9347459676, -121.271403235"
2018,CA-511,Invalid,San Joaquin,NULL,"37.9347459676, -121.271403235"
2018,CA-511,Under 18,San Joaquin,4117,"37.9347459676, -121.271403235"
2018,CA-511,Unknown,San Joaquin,NULL,"37.9347459676, -121.271403235"
2018,CA-512,18-24,San Mateo,290,"37.4362097341, -122.355663195"
2018,CA-512,25-34,San Mateo,621,"37.4362097341, -122.355663195"
2018,CA-512,35-44,San Mateo,581,"37.4362097341, -122.355663195"
2018,CA-512,45-54,San Mateo,634,"37.4362097341, -122.355663195"
2018,CA-512,55-64,San Mateo,663,"37.4362097341, -122.355663195"
2018,CA-512,65+,San Mateo,271,"37.4362097341, -122.355663195"
2018,CA-512,Invalid,San Mateo,NULL,"37.4362097341, -122.355663195"
2018,CA-512,Under 18,San Mateo,1226,"37.4362097341, -122.355663195"
2018,CA-512,Unknown,San Mateo,NULL,"37.4362097341, -122.355663195"
2018,CA-513,18-24,"Kings, Tulare Counties",272,NULL
2018,CA-513,25-34,"Kings, Tulare Counties",533,NULL
2018,CA-513,35-44,"Kings, Tulare Counties",569,NULL
2018,CA-513,45-54,"Kings, Tulare Counties",419,NULL
2018,CA-513,55-64,"Kings, Tulare Counties",274,NULL
2018,CA-513,65+,"Kings, Tulare Counties",78,NULL
2018,CA-513,Invalid,"Kings, Tulare Counties",NULL,NULL
2018,CA-513,Under 18,"Kings, Tulare Counties",818,NULL
2018,CA-513,Unknown,"Kings, Tulare Counties",NULL,NULL
2018,CA-514,18-24,"Fresno, Madera Counties",230,NULL
2018,CA-514,25-34,"Fresno, Madera Counties",350,NULL
2018,CA-514,35-44,"Fresno, Madera Counties",347,NULL
2018,CA-514,45-54,"Fresno, Madera Counties",406,NULL
2018,CA-514,55-64,"Fresno, Madera Counties",393,NULL
2018,CA-514,65+,"Fresno, Madera Counties",116,NULL
2018,CA-514,Invalid,"Fresno, Madera Counties",NULL,NULL
2018,CA-514,Under 18,"Fresno, Madera Counties",644,NULL
2018,CA-514,Unknown,"Fresno, Madera Counties",25,NULL
2018,CA-515,18-24,Placer,86,"39.0634313879, -120.717645936"
2018,CA-515,25-34,Placer,245,"39.0634313879, -120.717645936"
2018,CA-515,35-44,Placer,248,"39.0634313879, -120.717645936"
2018,CA-515,45-54,Placer,264,"39.0634313879, -120.717645936"
2018,CA-515,55-64,Placer,220,"39.0634313879, -120.717645936"
2018,CA-515,65+,Placer,76,"39.0634313879, -120.717645936"
2018,CA-515,Under 18,Placer,341,"39.0634313879, -120.717645936"
2018,CA-516,18-24,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties",32,NULL
2018,CA-516,25-34,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties",110,NULL
2018,CA-516,35-44,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties",95,NULL
2018,CA-516,45-54,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties",66,NULL
2018,CA-516,55-64,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties",86,NULL
2018,CA-516,65+,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties",24,NULL
2018,CA-516,Invalid,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties",NULL,NULL
2018,CA-516,Under 18,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties",110,NULL
2018,CA-516,Unknown,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties",85,NULL
2018,CA-517,18-24,Napa,66,"38.5064964441, -122.330538465"
2018,CA-517,25-34,Napa,176,"38.5064964441, -122.330538465"
2018,CA-517,35-44,Napa,163,"38.5064964441, -122.330538465"
2018,CA-517,45-54,Napa,168,"38.5064964441, -122.330538465"
2018,CA-517,55-64,Napa,177,"38.5064964441, -122.330538465"
2018,CA-517,65+,Napa,37,"38.5064964441, -122.330538465"
2018,CA-517,Under 18,Napa,144,"38.5064964441, -122.330538465"
2018,CA-518,18-24,Solano,55,"38.2669127871, -121.940024418"
2018,CA-518,25-34,Solano,158,"38.2669127871, -121.940024418"
2018,CA-518,35-44,Solano,131,"38.2669127871, -121.940024418"
2018,CA-518,45-54,Solano,129,"38.2669127871, -121.940024418"
2018,CA-518,55-64,Solano,169,"38.2669127871, -121.940024418"
2018,CA-518,65+,Solano,51,"38.2669127871, -121.940024418"
2018,CA-518,Invalid,Solano,NULL,"38.2669127871, -121.940024418"
2018,CA-518,Under 18,Solano,223,"38.2669127871, -121.940024418"
2018,CA-519,18-24,Butte,118,"39.6669293633, -121.600671735"
2018,CA-519,25-34,Butte,263,"39.6669293633, -121.600671735"
2018,CA-519,35-44,Butte,246,"39.6669293633, -121.600671735"
2018,CA-519,45-54,Butte,233,"39.6669293633, -121.600671735"
2018,CA-519,55-64,Butte,208,"39.6669293633, -121.600671735"
2018,CA-519,65+,Butte,90,"39.6669293633, -121.600671735"
2018,CA-519,Under 18,Butte,330,"39.6669293633, -121.600671735"
2018,CA-520,18-24,Merced,67,"37.191870471, -120.717688"
2018,CA-520,25-34,Merced,157,"37.191870471, -120.717688"
2018,CA-520,35-44,Merced,182,"37.191870471, -120.717688"
2018,CA-520,45-54,Merced,200,"37.191870471, -120.717688"
2018,CA-520,55-64,Merced,221,"37.191870471, -120.717688"
2018,CA-520,65+,Merced,59,"37.191870471, -120.717688"
2018,CA-520,Under 18,Merced,21,"37.191870471, -120.717688"
2018,CA-521,18-24,Yolo,89,"38.6866603948, -121.90161702"
2018,CA-521,25-34,Yolo,162,"38.6866603948, -121.90161702"
2018,CA-521,35-44,Yolo,167,"38.6866603948, -121.90161702"
2018,CA-521,45-54,Yolo,120,"38.6866603948, -121.90161702"
2018,CA-521,55-64,Yolo,103,"38.6866603948, -121.90161702"
2018,CA-521,65+,Yolo,23,"38.6866603948, -121.90161702"
2018,CA-521,Under 18,Yolo,315,"38.6866603948, -121.90161702"
2018,CA-522,18-24,Humboldt,158,"40.7050090829, -123.915819446"
2018,CA-522,25-34,Humboldt,170,"40.7050090829, -123.915819446"
2018,CA-522,35-44,Humboldt,149,"40.7050090829, -123.915819446"
2018,CA-522,45-54,Humboldt,130,"40.7050090829, -123.915819446"
2018,CA-522,55-64,Humboldt,121,"40.7050090829, -123.915819446"
2018,CA-522,65+,Humboldt,43,"40.7050090829, -123.915819446"
2018,CA-522,Invalid,Humboldt,NULL,"40.7050090829, -123.915819446"
2018,CA-522,Under 18,Humboldt,299,"40.7050090829, -123.915819446"
2018,CA-522,Unknown,Humboldt,NULL,"40.7050090829, -123.915819446"
2018,CA-523,18-24,"Colusa, Glenn, Trinity Counties",36,NULL
2018,CA-523,25-34,"Colusa, Glenn, Trinity Counties",62,NULL
2018,CA-523,35-44,"Colusa, Glenn, Trinity Counties",34,NULL
2018,CA-523,45-54,"Colusa, Glenn, Trinity Counties",13,NULL
2018,CA-523,55-64,"Colusa, Glenn, Trinity Counties",NULL,NULL
2018,CA-523,Invalid,"Colusa, Glenn, Trinity Counties",NULL,NULL
2018,CA-523,Under 18,"Colusa, Glenn, Trinity Counties",195,NULL
2018,CA-523,Unknown,"Colusa, Glenn, Trinity Counties",NULL,NULL
2018,CA-524,25-34,"Yuba, Sutter Counties",NULL,NULL
2018,CA-524,45-54,"Yuba, Sutter Counties",NULL,NULL
2018,CA-524,65+,"Yuba, Sutter Counties",NULL,NULL
2018,CA-524,Under 18,"Yuba, Sutter Counties",NULL,NULL
2018,CA-525,18-24,El Dorado,11,"38.7787375794, -120.524649929"
2018,CA-525,25-34,El Dorado,30,"38.7787375794, -120.524649929"
2018,CA-525,35-44,El Dorado,39,"38.7787375794, -120.524649929"
2018,CA-525,45-54,El Dorado,39,"38.7787375794, -120.524649929"
2018,CA-525,55-64,El Dorado,38,"38.7787375794, -120.524649929"
2018,CA-525,65+,El Dorado,18,"38.7787375794, -120.524649929"
2018,CA-525,Invalid,El Dorado,NULL,"38.7787375794, -120.524649929"
2018,CA-525,Under 18,El Dorado,228,"38.7787375794, -120.524649929"
2018,CA-526,18-24,"Amador, Calaveras, Mariposa, Tuolumne Counties",51,NULL
2018,CA-526,25-34,"Amador, Calaveras, Mariposa, Tuolumne Counties",116,NULL
2018,CA-526,35-44,"Amador, Calaveras, Mariposa, Tuolumne Counties",88,NULL
2018,CA-526,45-54,"Amador, Calaveras, Mariposa, Tuolumne Counties",78,NULL
2018,CA-526,55-64,"Amador, Calaveras, Mariposa, Tuolumne Counties",73,NULL
2018,CA-526,65+,"Amador, Calaveras, Mariposa, Tuolumne Counties",29,NULL
2018,CA-526,Under 18,"Amador, Calaveras, Mariposa, Tuolumne Counties",266,NULL
2018,CA-527,18-24,Tehama,37,"40.1257361849, -122.233884853"
2018,CA-527,25-34,Tehama,70,"40.1257361849, -122.233884853"
2018,CA-527,35-44,Tehama,78,"40.1257361849, -122.233884853"
2018,CA-527,45-54,Tehama,61,"40.1257361849, -122.233884853"
2018,CA-527,55-64,Tehama,69,"40.1257361849, -122.233884853"
2018,CA-527,65+,Tehama,17,"40.1257361849, -122.233884853"
2018,CA-527,Under 18,Tehama,79,"40.1257361849, -122.233884853"
2018,CA-527,Unknown,Tehama,NULL,"40.1257361849, -122.233884853"
2018,CA-529,18-24,Lake,NULL,"39.0996453445, -122.753183909"
2018,CA-529,25-34,Lake,NULL,"39.0996453445, -122.753183909"
2018,CA-529,35-44,Lake,NULL,"39.0996453445, -122.753183909"
2018,CA-529,45-54,Lake,NULL,"39.0996453445, -122.753183909"
2018,CA-529,55-64,Lake,NULL,"39.0996453445, -122.753183909"
2018,CA-529,65+,Lake,NULL,"39.0996453445, -122.753183909"
2018,CA-529,Under 18,Lake,29,"39.0996453445, -122.753183909"
2018,CA-530,18-24,"Alpine, Inyo, Mono Counties",20,NULL
2018,CA-530,25-34,"Alpine, Inyo, Mono Counties",41,NULL
2018,CA-530,35-44,"Alpine, Inyo, Mono Counties",28,NULL
2018,CA-530,45-54,"Alpine, Inyo, Mono Counties",33,NULL
2018,CA-530,55-64,"Alpine, Inyo, Mono Counties",19,NULL
2018,CA-530,65+,"Alpine, Inyo, Mono Counties",11,NULL
2018,CA-530,Under 18,"Alpine, Inyo, Mono Counties",67,NULL
2018,CA-531,18-24,Nevada,59,"39.301369579, -120.768752113"
2018,CA-531,25-34,Nevada,79,"39.301369579, -120.768752113"
2018,CA-531,35-44,Nevada,113,"39.301369579, -120.768752113"
2018,CA-531,45-54,Nevada,101,"39.301369579, -120.768752113"
2018,CA-531,55-64,Nevada,105,"39.301369579, -120.768752113"
2018,CA-531,65+,Nevada,41,"39.301369579, -120.768752113"
2018,CA-531,Under 18,Nevada,53,"39.301369579, -120.768752113"
2018,CA-600,18-24,Los Angeles,7666,"34.1979978627, -118.26101385"
2018,CA-600,25-34,Los Angeles,12129,"34.1979978627, -118.26101385"
2018,CA-600,35-44,Los Angeles,10723,"34.1979978627, -118.26101385"
2018,CA-600,45-54,Los Angeles,11390,"34.1979978627, -118.26101385"
2018,CA-600,55-64,Los Angeles,10176,"34.1979978627, -118.26101385"
2018,CA-600,65+,Los Angeles,3356,"34.1979978627, -118.26101385"
2018,CA-600,Invalid,Los Angeles,47,"34.1979978627, -118.26101385"
2018,CA-600,Under 18,Los Angeles,15375,"34.1979978627, -118.26101385"
2018,CA-600,Unknown,Los Angeles,4177,"34.1979978627, -118.26101385"
2018,CA-601,18-24,San Diego,971,"33.028186394, -116.770204664"
2018,CA-601,25-34,San Diego,2281,"33.028186394, -116.770204664"
2018,CA-601,35-44,San Diego,2248,"33.028186394, -116.770204664"
2018,CA-601,45-54,San Diego,2621,"33.028186394, -116.770204664"
2018,CA-601,55-64,San Diego,2783,"33.028186394, -116.770204664"
2018,CA-601,65+,San Diego,839,"33.028186394, -116.770204664"
2018,CA-601,Invalid,San Diego,NULL,"33.028186394, -116.770204664"
2018,CA-601,Under 18,San Diego,3335,"33.028186394, -116.770204664"
2018,CA-601,Unknown,San Diego,138,"33.028186394, -116.770204664"
2018,CA-602,18-24,Orange,614,"33.6769134328, -117.776142822"
2018,CA-602,25-34,Orange,1558,"33.6769134328, -117.776142822"
2018,CA-602,35-44,Orange,1457,"33.6769134328, -117.776142822"
2018,CA-602,45-54,Orange,1605,"33.6769134328, -117.776142822"
2018,CA-602,55-64,Orange,1292,"33.6769134328, -117.776142822"
2018,CA-602,65+,Orange,781,"33.6769134328, -117.776142822"
2018,CA-602,Invalid,Orange,NULL,"33.6769134328, -117.776142822"
2018,CA-602,Under 18,Orange,2971,"33.6769134328, -117.776142822"
2018,CA-602,Unknown,Orange,1796,"33.6769134328, -117.776142822"
2018,CA-603,18-24,Santa Barbara,179,"34.5383440862, -120.030786183"
2018,CA-603,25-34,Santa Barbara,452,"34.5383440862, -120.030786183"
2018,CA-603,35-44,Santa Barbara,411,"34.5383440862, -120.030786183"
2018,CA-603,45-54,Santa Barbara,412,"34.5383440862, -120.030786183"
2018,CA-603,55-64,Santa Barbara,473,"34.5383440862, -120.030786183"
2018,CA-603,65+,Santa Barbara,204,"34.5383440862, -120.030786183"
2018,CA-603,Invalid,Santa Barbara,NULL,"34.5383440862, -120.030786183"
2018,CA-603,Under 18,Santa Barbara,530,"34.5383440862, -120.030786183"
2018,CA-603,Unknown,Santa Barbara,NULL,"34.5383440862, -120.030786183"
2018,CA-604,18-24,Kern,351,"35.3428473738, -118.729900424"
2018,CA-604,25-34,Kern,708,"35.3428473738, -118.729900424"
2018,CA-604,35-44,Kern,554,"35.3428473738, -118.729900424"
2018,CA-604,45-54,Kern,517,"35.3428473738, -118.729900424"
2018,CA-604,55-64,Kern,439,"35.3428473738, -118.729900424"
2018,CA-604,65+,Kern,120,"35.3428473738, -118.729900424"
2018,CA-604,Invalid,Kern,NULL,"35.3428473738, -118.729900424"
2018,CA-604,Under 18,Kern,1699,"35.3428473738, -118.729900424"
2018,CA-606,18-24,Long Beach (Los Angeles),168,NULL
2018,CA-606,25-34,Long Beach (Los Angeles),377,NULL
2018,CA-606,35-44,Long Beach (Los Angeles),331,NULL
2018,CA-606,45-54,Long Beach (Los Angeles),467,NULL
2018,CA-606,55-64,Long Beach (Los Angeles),537,NULL
2018,CA-606,65+,Long Beach (Los Angeles),202,NULL
2018,CA-606,Under 18,Long Beach (Los Angeles),677,NULL
2018,CA-607,18-24,Pasadena (Los Angeles),111,NULL
2018,CA-607,25-34,Pasadena (Los Angeles),226,NULL
2018,CA-607,35-44,Pasadena (Los Angeles),212,NULL
2018,CA-607,45-54,Pasadena (Los Angeles),278,NULL
2018,CA-607,55-64,Pasadena (Los Angeles),262,NULL
2018,CA-607,65+,Pasadena (Los Angeles),143,NULL
2018,CA-607,Under 18,Pasadena (Los Angeles),372,NULL
2018,CA-607,Unknown,Pasadena (Los Angeles),NULL,NULL
2018,CA-608,18-24,Riverside,683,"33.7436800499, -115.993845895"
2018,CA-608,25-34,Riverside,1227,"33.7436800499, -115.993845895"
2018,CA-608,35-44,Riverside,1102,"33.7436800499, -115.993845895"
2018,CA-608,45-54,Riverside,1140,"33.7436800499, -115.993845895"
2018,CA-608,55-64,Riverside,1005,"33.7436800499, -115.993845895"
2018,CA-608,65+,Riverside,300,"33.7436800499, -115.993845895"
2018,CA-608,Under 18,Riverside,1655,"33.7436800499, -115.993845895"
2018,CA-608,Unknown,Riverside,48,"33.7436800499, -115.993845895"
2018,CA-609,18-24,San Bernardino,555,"34.8414378315, -116.17846142"
2018,CA-609,25-34,San Bernardino,1021,"34.8414378315, -116.17846142"
2018,CA-609,35-44,San Bernardino,896,"34.8414378315, -116.17846142"
2018,CA-609,45-54,San Bernardino,665,"34.8414378315, -116.17846142"
2018,CA-609,55-64,San Bernardino,551,"34.8414378315, -116.17846142"
2018,CA-609,65+,San Bernardino,163,"34.8414378315, -116.17846142"
2018,CA-609,Under 18,San Bernardino,3554,"34.8414378315, -116.17846142"
2018,CA-609,Unknown,San Bernardino,NULL,"34.8414378315, -116.17846142"
2018,CA-611,18-24,Ventura,114,"34.3575285169, -119.126027193"
2018,CA-611,25-34,Ventura,225,"34.3575285169, -119.126027193"
2018,CA-611,35-44,Ventura,284,"34.3575285169, -119.126027193"
2018,CA-611,45-54,Ventura,280,"34.3575285169, -119.126027193"
2018,CA-611,55-64,Ventura,275,"34.3575285169, -119.126027193"
2018,CA-611,65+,Ventura,102,"34.3575285169, -119.126027193"
2018,CA-611,Invalid,Ventura,NULL,"34.3575285169, -119.126027193"
2018,CA-611,Under 18,Ventura,451,"34.3575285169, -119.126027193"
2018,CA-611,Unknown,Ventura,NULL,"34.3575285169, -119.126027193"
2018,CA-612,18-24,Glendale (Los Angeles),31,NULL
2018,CA-612,25-34,Glendale (Los Angeles),81,NULL
2018,CA-612,35-44,Glendale (Los Angeles),63,NULL
2018,CA-612,45-54,Glendale (Los Angeles),92,NULL
2018,CA-612,55-64,Glendale (Los Angeles),66,NULL
2018,CA-612,65+,Glendale (Los Angeles),26,NULL
2018,CA-612,Under 18,Glendale (Los Angeles),148,NULL
2018,CA-612,Unknown,Glendale (Los Angeles),NULL,NULL
2018,CA-613,18-24,Imperial,80,"33.0395904342, -115.365336962"
2018,CA-613,25-34,Imperial,142,"33.0395904342, -115.365336962"
2018,CA-613,35-44,Imperial,108,"33.0395904342, -115.365336962"
2018,CA-613,45-54,Imperial,99,"33.0395904342, -115.365336962"
2018,CA-613,55-64,Imperial,72,"33.0395904342, -115.365336962"
